id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1042572137192538113,1042572137192538113,1537403542000.0,2018-09-19 14:32:22,-1000,,"“are you okay?” me: “no, but it’s okay.”",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,14,https://twitter.com/depressingmsgs/status/1042572137192538113,[],[],0,,False,16100,58,10743,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1013612210457735168,1013612210457735168,1530498957000.0,2018-07-01 16:35:57,-1000,,i'm sick of making things worse  i'm sick of being hurt i'm sick of crying myself to sleep i’m sick of hating everything  i'm sick of faking a smile  i'm sick of feeling this way i’m sick of letting people down i'm sick of being me.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,16,https://twitter.com/depressingmsgs/status/1013612210457735168,[],[],0,,False,19011,92,12111,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1013600494936178689,1013600494936178689,1530496164000.0,2018-07-01 15:49:24,-1000,,"Living with depression and anxiety  • no motivation to leave your      bed  • dreading leaving your house • not being able to go out • unable to make new friends • being paranoid or restless  • mentally hurting  • zoning out a lot, ignoring     people • not being yourself",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,15,https://twitter.com/depressingmsgs/status/1013600494936178689,[],[],0,,False,16010,84,7874,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
992059861465616386,992059861465616386,1525360477000.0,2018-05-03 05:14:37,-1000,,Sorry for being so fucked up. Sorry for being such a failure. Sorry for being a disgrace. Sorry for being me.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,05,https://twitter.com/depressingmsgs/status/992059861465616386,[],[],0,,False,18233,72,12996,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
992029484428611586,992029484428611586,1525353234000.0,2018-05-03 03:13:54,-1000,,"do you ever write a really long message and about halfway through you're like ""you know what, they don't even care"" and end up deleting it.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,03,https://twitter.com/depressingmsgs/status/992029484428611586,[],[],0,,False,16485,127,7854,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
986546587051569152,986546587051569152,1524046010000.0,2018-04-18 00:06:50,-1000,,"“I’m tired”   “Go to sleep then”  “No, you don’t understand.”",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,00,https://twitter.com/depressingmsgs/status/986546587051569152,[],[],0,,False,14985,50,8866,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
986522265192837125,986522265192837125,1524040211000.0,2018-04-17 22:30:11,-1000,,"you hide when you cry because you want to be seen as a strong person, at the same time though, you hate how nobody notices how broken you are.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,22,https://twitter.com/depressingmsgs/status/986522265192837125,[],[],0,,False,18424,70,10533,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
979396190981664768,979396190981664768,1522341222000.0,2018-03-29 06:33:42,-1000,,so sick of going through the same shit over and over again.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,06,https://twitter.com/depressingmsgs/status/979396190981664768,[],[],0,,False,15166,30,10677,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
975404781303812096,975404781303812096,1521389596000.0,2018-03-18 06:13:16,-1000,,please don't expect me to always be good and kind and loving there are times when i'll be cold and thoughtless and really hard to understand,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,06,https://twitter.com/depressingmsgs/status/975404781303812096,[],[],0,,False,12227,26,7979,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
974605844745605120,974605844745605120,1521199115000.0,2018-03-16 01:18:35,-1000,,"i don't think people really understand just how stressful it is to explain what's on your mind, when you don't even understand it yourself.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,01,https://twitter.com/depressingmsgs/status/974605844745605120,[],[],0,,False,15490,32,10409,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
973220526863794176,973220526863794176,1520868829000.0,2018-03-12 05:33:49,-1000,,im scared to get close to people because i think they will eventually walk out of my life no matter how close we are because everyone leaves,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,05,https://twitter.com/depressingmsgs/status/973220526863794176,[],[],0,,False,13109,46,7448,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
973194971263090689,973194971263090689,1520862736000.0,2018-03-12 03:52:16,-1000,,"i think i'm afraid to be happy because whenever i get too happy, something bad always happens.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,03,https://twitter.com/depressingmsgs/status/973194971263090689,[],[],0,,False,13380,61,8016,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
890555623158431748,890555623158431748,1501159980000.0,2017-07-27 02:53:00,-1000,,"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay there and think about all my problems.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,02,https://twitter.com/depressingmsgs/status/890555623158431748,[],[],0,,False,20587,61,13796,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
882865656516886528,882865656516886528,1499326550000.0,2017-07-05 21:35:50,-1000,,i already know i’m not good enough.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,21,https://twitter.com/depressingmsgs/status/882865656516886528,[],[],0,,False,17100,49,12751,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
882857702195474433,882857702195474433,1499324653000.0,2017-07-05 21:04:13,-1000,,sleeping is so hard when you can't stop thinking.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,21,https://twitter.com/depressingmsgs/status/882857702195474433,[],[],0,,False,15475,37,10848,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
882069450928791552,882069450928791552,1499136719000.0,2017-07-03 16:51:59,-1000,,"i'm not the same anymore. i'll admit it, a lot of shit got to me.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,16,https://twitter.com/depressingmsgs/status/882069450928791552,[],[],0,,False,15113,26,10613,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
881570327477669888,881570327477669888,1499017719000.0,2017-07-02 07:48:39,-1000,,social anxiety sucks. you unintentionally make yourself sad you feel alone even when you're not and sometimes you dont even know whats wrong,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,07,https://twitter.com/depressingmsgs/status/881570327477669888,[],[],0,,False,12055,24,7147,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
881544884271726594,881544884271726594,1499011653000.0,2017-07-02 06:07:33,-1000,,i say sorry a lot because i secretly feel that everything is my fault.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,06,https://twitter.com/depressingmsgs/status/881544884271726594,[],[],0,,False,13742,44,8694,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
833660222023442432,833660222023442432,1487595060000.0,2017-02-20 02:51:00,-1000,,"it sucks, doesn't it? feeling like you're not good enough, no matter how hard you try.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,02,https://twitter.com/depressingmsgs/status/833660222023442432,[],[],0,,False,32345,202,24881,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
833198735286898688,833198735286898688,1487485033000.0,2017-02-18 20:17:13,-1000,,"depression isn't always sadness, it can also be emptiness, anger, tiredness or loneliness. sometimes a cry for help isn't so visible..",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,20,https://twitter.com/depressingmsgs/status/833198735286898688,[],[],0,,False,17864,44,11282,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
833183115753328640,833183115753328640,1487481309000.0,2017-02-18 19:15:09,-1000,,"do you ever feel physically sick because you know you're not good enough for anyone and can't do anything right, no matter how hard you try.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,19,https://twitter.com/depressingmsgs/status/833183115753328640,[],[],0,,False,13066,51,8074,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
833159293532639233,833159293532639233,1487475629000.0,2017-02-18 17:40:29,-1000,,i wish someone was afraid to lose me i'm always scared of losing people that i love but i doubt anyone would fight to keep me in their life.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,17,https://twitter.com/depressingmsgs/status/833159293532639233,[],[],0,,False,14955,74,9061,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
831488867609899008,831488867609899008,1487077369000.0,2017-02-14 03:02:49,-1000,,"i'm just so tired of this. my body is tired, my mind is a mess. i just really want to lay in bed and never get up. i'm just so tired of life",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,03,https://twitter.com/depressingmsgs/status/831488867609899008,[],[],0,,False,13520,37,10218,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
823516773903253505,823516773903253505,1485176673000.0,2017-01-23 03:04:33,-1000,,"sometimes i'm disappointed in myself, because i know i'm better than the choices i make and the things i choose to deal with.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,03,https://twitter.com/depressingmsgs/status/823516773903253505,[],[],0,,False,8282,12,5719,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
823440038889328641,823440038889328641,1485158378000.0,2017-01-22 21:59:38,-1000,,"you can only be so strong for so long until you reach a point where you break physically, mentally, emotional.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,21,https://twitter.com/depressingmsgs/status/823440038889328641,[],[],0,,False,11486,17,7855,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
821171673084764161,821171673084764161,1484617558000.0,2017-01-16 15:45:58,-1000,,"my biggest mistake ever is thinking that people care for me as much as i do for them, but in reality it's almost always one sided.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,15,https://twitter.com/depressingmsgs/status/821171673084764161,[],[],0,,False,9684,29,6556,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
818111584027348995,818111584027348995,1483887976000.0,2017-01-08 05:06:16,-1000,,"i don't tweet for sympathy, or attention i express my thoughts and feelings. this is my outlet where i can say stuff without feeling judged.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,05,https://twitter.com/depressingmsgs/status/818111584027348995,[],[],0,,False,8494,24,7679,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
818102729130188802,818102729130188802,1483885864000.0,2017-01-08 04:31:04,-1000,,when i die dont go to my grave and sit there telling me how much you love and miss me those are the things i needed to hear when i was alive,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,04,https://twitter.com/depressingmsgs/status/818102729130188802,[],[],0,,False,11387,38,7372,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
815957694334976000,815957694334976000,1483374448000.0,2017-01-02 06:27:28,-1000,,"i truly feel like everything i say or do is always wrong, like i'm a total disappointment to everyone, and all i ever do is let people down.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,06,https://twitter.com/depressingmsgs/status/815957694334976000,[],[],0,,False,9584,29,6868,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
815952651934310400,815952651934310400,1483373246000.0,2017-01-02 06:07:26,-1000,,"i overthink a lot, i'm sensitive and clingy but i really do try my hardest to be good enough so i'm sorry if that's not enough.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,06,https://twitter.com/depressingmsgs/status/815952651934310400,[],[],0,,False,10135,19,7021,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
810123450853433344,810123450853433344,1481983456000.0,2016-12-17 04:04:16,-1000,,"do you ever just sit there and realize that you mean nothing to anyone and you start feeling lost, alone, and unloved, and truly unwanted.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,04,https://twitter.com/depressingmsgs/status/810123450853433344,[],[],0,,False,10052,46,6068,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
809746306348351488,809746306348351488,1481893538000.0,2016-12-16 03:05:38,-1000,,"she pretends like nothing happened because she wants people to see her strong only she knows how painful, emotionaly, mentally she really is",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,03,https://twitter.com/depressingmsgs/status/809746306348351488,[],[],0,,False,7679,12,5060,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
807259803642757120,807259803642757120,1481300710000.0,2016-12-09 06:25:10,-1000,,"being sad for no reason is worse than being sad for a reason, because there's absolutely nothing you can do to make yourself feel better.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,06,https://twitter.com/depressingmsgs/status/807259803642757120,[],[],0,,False,7790,15,5041,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
784152586685288450,784152586685288450,1475791520000.0,2016-10-06 12:05:20,-1000,,i prefer to distance myself whenever im mad because i turn into the most heartless person you'll ever meet and you're going hate me for that,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,12,https://twitter.com/depressingmsgs/status/784152586685288450,[],[],0,,False,7033,16,4863,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
784083950436093953,784083950436093953,1475775156000.0,2016-10-06 07:32:36,-1000,,"every single time i put myself back together again, i watch myself fall apart once again and every single time is worse than the time before",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,07,https://twitter.com/depressingmsgs/status/784083950436093953,[],[],0,,False,7642,12,5143,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
756143859424370688,756143859424370688,1469113719000.0,2016-07-21 05:08:39,-1000,,"i'm sorry for being annoying when i want to talk.. needy cause i miss you, emotional when i care and insecure because i'm afraid to lose you",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,05,https://twitter.com/depressingmsgs/status/756143859424370688,[],[],0,,False,7650,26,4808,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
754987855814864896,754987855814864896,1468838106000.0,2016-07-18 00:35:06,-1000,,"""why are you sad?"" ""i don't know"" ""no reason?"" ""oh no there are plenty of reasons, i'm just not really sure which one it is this time""",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,00,https://twitter.com/depressingmsgs/status/754987855814864896,[],[],0,,False,8561,17,5747,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
754261712560279552,754261712560279552,1468664980000.0,2016-07-16 00:29:40,-1000,,do you ever feel ok but your sad at the same time you just want to talk to someone and hug them but you feel annoying so you just stay quiet,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,00,https://twitter.com/depressingmsgs/status/754261712560279552,[],[],0,,False,7526,26,4735,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
749915835448176640,749915835448176640,1467628842000.0,2016-07-04 00:40:42,-1000,,"she might be laughing but deep inside she's hurting, she's trying to get her mind off things that make her upset by pretending to be fine.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,00,https://twitter.com/depressingmsgs/status/749915835448176640,[],[],0,,False,6893,9,4666,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
749869790924124161,749869790924124161,1467617864000.0,2016-07-03 21:37:44,-1000,,#GrowingUpWithAnxiety i literally notice the smallest of changes in how people treat me and i overthink into thinking everyone hates me.,en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,21,https://twitter.com/depressingmsgs/status/749869790924124161,[],[],0,,False,7939,18,5044,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
748943906516062208,748943906516062208,1467397116000.0,2016-07-01 08:18:36,-1000,,#GrowingUpWithAnxiety you unintentionally make yourself sad you feel alone even when you're not and sometimes you dont even know whats wrong,en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,08,https://twitter.com/depressingmsgs/status/748943906516062208,[],[],0,,False,10153,8,6416,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
748934716632342528,748934716632342528,1467394925000.0,2016-07-01 07:42:05,-1000,,"#GrowingUpWithAnxiety people thinking you're rude, or always in a bad mood.",en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,07,https://twitter.com/depressingmsgs/status/748934716632342528,[],[],0,,False,6257,7,4478,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
748897801648508928,748897801648508928,1467386124000.0,2016-07-01 05:15:24,-1000,,"it's easier just to say ""i’m fine"" when somebody asks if you are okay. because sometimes it's not possible to explain why you aren't.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,05,https://twitter.com/depressingmsgs/status/748897801648508928,[],[],0,,False,5813,15,3948,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
741457887600345088,741457887600345088,1465612310000.0,2016-06-10 16:31:50,-1000,,do you ever just make up scenarios in your head that you know will never happen but it makes you so happy so you just keep on imagining them,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,16,https://twitter.com/depressingmsgs/status/741457887600345088,[],[],0,,False,5933,36,3522,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
741443750308646912,741443750308646912,1465608940000.0,2016-06-10 15:35:40,-1000,,"""oh ok"" actually means my heart just got ripped into a million pieces but i won't tell you because you wouldn’t care how i feel anyway.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,15,https://twitter.com/depressingmsgs/status/741443750308646912,[],[],0,,False,6298,9,3854,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
738757407031975937,738757407031975937,1464968465000.0,2016-06-03 05:41:05,-1000,,"i never really know where i stand in some people's life... one minute they treat me like i'm something special, then nothing the next.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,05,https://twitter.com/depressingmsgs/status/738757407031975937,[],[],0,,False,7354,18,5344,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
738638040126480384,738638040126480384,1464940006000.0,2016-06-02 21:46:46,-1000,,the worst feeling is when you find out you didn't mean as much to someone as you thought you did and you look so stupid for caring too much.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,21,https://twitter.com/depressingmsgs/status/738638040126480384,[],[],0,,False,6844,17,4571,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
738562725614256128,738562725614256128,1464922050000.0,2016-06-02 16:47:30,-1000,,do you ever feel ok but your sad at the same time you just want to talk to someone and hug them but you feel annoying so you just stay quiet,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,16,https://twitter.com/depressingmsgs/status/738562725614256128,[],[],0,,False,4591,7,3141,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
736984340907724801,736984340907724801,1464545734000.0,2016-05-29 08:15:34,-1000,,"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay there and think about all my problems.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,08,https://twitter.com/depressingmsgs/status/736984340907724801,[],[],0,,False,6603,16,4734,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
736938164070154240,736938164070154240,1464534724000.0,2016-05-29 05:12:04,-1000,,every night i think about all the mistakes i’ve made and how much i regret making those decisions because my life could have been different.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,05,https://twitter.com/depressingmsgs/status/736938164070154240,[],[],0,,False,5492,16,4079,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
736926960220143619,736926960220143619,1464532053000.0,2016-05-29 04:27:33,-1000,,"the worst type of crying is at night, when everyone's asleep and you have to control it with your hand over your mouth to not make a sound.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,04,https://twitter.com/depressingmsgs/status/736926960220143619,[],[],0,,False,7599,29,4597,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
734387620378226688,734387620378226688,1463926627000.0,2016-05-22 04:17:07,-1000,,"sometimes it's better to keep silent than to tell others how you feel because it hurts knowing they can hear you, but not understand you.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,04,https://twitter.com/depressingmsgs/status/734387620378226688,[],[],0,,False,5639,12,4360,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
734292422335696896,734292422335696896,1463903930000.0,2016-05-21 21:58:50,-1000,,i hate getting flashbacks from things you don't want to remember. it feels like your heart suddenly drops and anxiety starts taking you over,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,21,https://twitter.com/depressingmsgs/status/734292422335696896,[],[],0,,False,5051,9,3668,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
734235045301387264,734235045301387264,1463890250000.0,2016-05-21 18:10:50,-1000,,"i truly feel like everything i say or do is always wrong, like i'm a total disappointment to everyone, and all i ever do is let people down.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,18,https://twitter.com/depressingmsgs/status/734235045301387264,[],[],0,,False,4702,18,3703,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
734003686309957633,734003686309957633,1463835090000.0,2016-05-21 02:51:30,-1000,,"i'm sorry i have trust issues, but when you give someone everything and they toss it away like nothing, something inside of you breaks.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,02,https://twitter.com/depressingmsgs/status/734003686309957633,[],[],0,,False,4700,8,3130,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
733664211218243584,733664211218243584,1463754153000.0,2016-05-20 04:22:33,-1000,,"do you ever feel physically sick because you know you're not good enough for anyone and can't do anything right, no matter how hard you try.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,04,https://twitter.com/depressingmsgs/status/733664211218243584,[],[],0,,False,3597,18,2620,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
733651693775118336,733651693775118336,1463751169000.0,2016-05-20 03:32:49,-1000,,"i need someone who will understand how unstable i am, sometimes being alone can be dangerous for me but other times its exactly what i need.",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,03,https://twitter.com/depressingmsgs/status/733651693775118336,[],[],0,,False,4381,10,3158,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
733611982213939200,733611982213939200,1463741701000.0,2016-05-20 00:55:01,-1000,,"i'm just so tired of this. my body is tired, my mind is a mess. i just really want to lay in bed and never get up. i'm just so tired of life",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,00,https://twitter.com/depressingmsgs/status/733611982213939200,[],[],0,,False,3823,6,3052,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
724910679011000320,724910679011000320,1461667148000.0,2016-04-26 00:39:08,-1000,,"my only relief is to sleep, when i'm sleeping, i'm not sad, i'm not angry, i'm not scared, i'm not hurting, i'm not lonely. i'm just nothing",en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,00,https://twitter.com/depressingmsgs/status/724910679011000320,[],[],0,,False,5332,20,3958,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
724460040476712960,724460040476712960,1461559708000.0,2016-04-24 18:48:28,-1000,,i'm disappointed in myself.. because i know i'm better than the choices i keep making and the things i choose to deal with.,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,18,https://twitter.com/depressingmsgs/status/724460040476712960,[],[],0,,False,3520,3,2655,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
